ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
100	93,140,132	16,7,12	162,177,105	41,24,12	179	149
101	323,342,358	1,0,0	447,424,354	0,0,0	171	149
102	299,264,274	0,2,0	290,367,296	0,0,0	405	149
103	356,320,291	2,0,0	378,434,392	0,0,0	154	149
104	96,71,87	102,120,127	84,70,83	130,151,139	152	149
105	14,31,27	278,326,269	19,15,19	358,363,324	172	149
106	8,8,17	170,204,215	9,16,9	213,259,234	171	149
107	617,683,559	24,7,14	879,994,751	14,9,4	193	149
108	633,652,593	3,6,4	884,1058,748	7,3,4	161	149
109	29,19,25	0,0,0	44,69,49	0,9,0	161	149
110	63,64,51	311,337,348	71,153,73	306,342,255	237	149
111	524,490,574	0,1,0	635,662,498	0,2,0	237	149
112	213,263,298	24,19,23	317,345,261	27,34,11	194	149
119	546,501,584	6,12,17	338,425,347	16,7,9	152	149
120	31,13,13	0,4,0	25,37,8	0,0,0	176	149
121	111,94,78	96,61,66	43,56,83	47,66,43	152	149
122	141,127,109	0,0,0	60,91,105	0,0,2	190	149
123	126,94,97	0,0,0	64,101,65	0,0,2	187	149
124	13,0,0	275,265,243	10,12,3	193,228,223	158	149
125	149,179,160	9,6,5	296,268,166	15,5,5	152	149
130	7,12,3	1,1,0	5,32,17	1,7,5	278	149
131	597,621,645	1,2,3	765,906,557	1,0,0	153	149
134	93,86,101	0,0,0	87,118,82	0,3,0	155	149
139	941,1009,1032	3,3,4	854,896,769	3,4,0	271	149
149	52,51,55	3,2,0	93,68,72	2,7,6	206	149
150	380,343,354	1400,1477,1481	528,532,483	2283,2231,1918	206	149
151	0,2,1	46,52,43	3,5,10	92,126,66	262	149
153	0,0,0	0,0,1	0,6,0	0,0,0	152	149
154	145,164,188	115,117,135	198,187,162	135,160,137	152	149
155	1086,1128,1079	155,168,162	1295,1530,1173	193,227,186	315	149
157	668,671,730	0,2,0	697,735,675	3,4,3	396	149
158	1623,1808,1822	0,2,0	2770,3153,2483	0,0,0	648	149
159	346,447,413	0,1,0	536,560,494	0,2,0	627	149
160	154,151,153	28,68,29	240,320,276	79,105,84	152	149
161	4,17,9	279,363,228	1,8,6	495,568,413	169	149
162	49,66,40	95,93,59	81,102,65	151,195,137	198	149
163	559,600,575	0,0,1	501,607,507	0,0,0	698	149
164	27,39,42	604,619,588	57,103,84	1062,1269,895	246	149
165	1387,1541,1205	1,0,2	1934,2559,1675	0,0,0	156	149
166	4482,4356,4196	0,0,2	5076,5072,3714	0,1,0	268	149
167	7,1,12	1389,1442,1529	1,2,10	1605,1422,1293	173	149
168	212,184,182	1,0,0	204,230,213	0,0,0	154	149
169	2944,2801,2830	0,7,2	3029,2979,2717	12,12,6	250	149
171	42,50,42	0,1,0	47,41,27	0,2,0	178	149
172	305,348,306	88,81,105	340,287,291	83,81,65	178	149
173	1416,1465,1323	6,7,13	2653,3233,2215	8,9,3	206	149
174	1027,1190,1000	0,0,0	1941,2469,1674	0,0,10	155	149
175	21651,22925,25670	0,0,0	13939,21830,22204	0,0,2	952	149
176	173,196,167	21,16,27	258,254,254	26,11,24	152	149
177	253,249,289	25,29,22	319,374,305	26,23,15	200	149
178	2272,2334,2063	7,2,3	2940,3909,2895	7,3,19	1730	149
179	372,409,364	1,1,7	441,415,395	1,0,10	283	149
180	6,9,3	0,3,0	18,19,21	7,6,8	152	149
181	5,5,6	0,3,0	2,6,4	7,6,8	184	149
182	2,5,6	3,9,3	2,6,4	18,19,21	181	149
183	8,14,4	56,48,43	10,13,10	102,126,129	179	149
184	152,158,165	12,13,6	316,343,321	18,17,17	247	149
186	14,16,19	792,821,817	27,32,41	1496,1841,1339	170	149
187	43,47,26	2,4,2	104,113,101	10,13,6	160	149
188	365,296,261	21,27,29	575,722,551	38,58,39	182	149
189	78,83,69	0,9,0	92,116,109	0,1,4	158	149
190	38,65,38	1,1,0	78,76,55	1,1,4	153	149
191	297,249,246	0,1,2	427,489,370	0,0,2	220	149
192	107,94,106	0,2,0	166,219,141	0,0,0	220	149
193	106,95,102	1,2,1	164,216,137	0,5,0	220	149
194	3,11,13	0,0,0	4,5,10	1,0,0	153	149
195	16,27,31	327,292,271	58,34,29	504,541,402	162	149
196	152,180,156	0,0,4	227,245,192	1,2,0	179	149
197	496,480,497	10,7,3	944,977,807	16,23,9	179	149
198	417,401,425	145,173,138	798,1011,670	273,312,224	153	149
199	88,94,102	2,0,0	101,94,73	0,0,0	440	149
200	0,3,0	382,395,398	2,0,2	509,470,456	164	149
201	63,70,72	5,9,3	139,116,72	5,7,1	157	149
202	78,107,95	0,0,1	102,175,140	0,1,0	273	149
203	81,96,99	1,0,0	112,83,64	0,0,0	838	149
204	1,4,1	27,15,11	2,0,1	36,21,17	161	149
205	19,26,20	0,1,1	37,25,28	0,3,4	153	149
206	37,46,38	23,40,15	33,49,58	23,23,45	152	149
207	292,279,329	116,104,168	236,266,272	134,111,135	155	149
208	160,160,166	1,4,1	195,239,170	0,0,0	343	149
209	302,342,300	1,4,2	522,621,438	2,2,2	221	149
210	36,35,38	1,0,0	50,48,53	0,0,0	154	149
211	17,23,26	0,0,0	27,27,8	0,4,0	208	149
213	734,766,598	9,8,9	1128,1543,1011	13,30,8	176	149
214	318,378,280	1,0,3	450,737,488	3,7,7	176	149
215	20,3,11	109,124,102	3,5,9	186,247,208	323	149
216	67,81,51	3046,3314,3420	88,94,76	5045,5244,5527	224	149
217	5,6,2	11,13,11	2,15,12	17,17,31	198	149
218	1286,1258,1376	9,1,6	2042,2207,1687	3,5,2	168	149
219	29,29,41	0,9,3	52,40,40	13,2,3	162	149
220	2,9,2	1,0,0	7,6,0	0,0,0	162	149
221	16,22,27	68,54,45	34,53,17	68,78,62	289	149
222	600,599,561	0,7,6	581,568,490	6,1,0	240	149
224	106,138,176	0,0,1	135,174,140	0,0,0	178	149
225	1897,2123,2316	0,0,0	1857,2486,2377	0,1,5	1181	149
226	1,6,3	5,0,0	1,10,6	0,10,4	152	149
227	419,397,437	103,124,111	484,513,377	151,139,109	152	149
228	663,698,753	63,69,78	779,740,577	45,37,57	152	149
229	252,261,264	4,2,4	219,325,210	5,11,2	206	149
231	4390,4187,4033	0,0,1	5933,6187,4670	11,7,2	590	149
232	29,45,39	5536,6197,5638	113,148,76	7795,10348,6699	170	149
233	12,20,11	0,3,2	15,22,15	0,2,1	152	149
235	14,12,12	278,230,276	18,27,33	307,411,361	163	149
237	174,166,173	0,0,0	267,214,195	4,0,1	189	149
238	11,10,9	154,144,152	9,0,4	99,251,105	177	149
239	16,6,13	26,23,22	7,12,20	41,35,35	242	149
240	16,7,15	4,1,8	13,21,25	3,3,2	261	149
241	26,24,24	4,1,8	47,44,40	3,3,2	168	149
243	94,71,85	1,0,0	150,254,203	2,0,0	1598	149
247	42,64,44	11,6,9	47,57,40	20,28,21	154	149
250	84,95,106	0,0,0	104,79,49	1,0,0	168	149
251	229,233,189	2,1,1	180,161,169	1,3,0	180	149
252	10,16,15	2,0,1	7,13,14	0,0,0	181	149
253	31,42,38	192,218,201	33,45,40	255,300,253	279	149
254	1230,1261,1277	2,0,0	1578,1857,1285	0,0,0	457	149
255	864,865,908	0,0,0	1021,1026,875	3,2,0	607	149
256	87,71,97	30,22,51	34,80,63	18,35,18	197	149
257	91,103,105	36,42,37	59,82,74	21,25,26	200	149
258	2,5,9	0,0,1	1,1,4	0,3,3	231	149
259	0,0,3	0,0,2	0,0,1	2,0,0	152	149
261	486,480,458	2,0,2	357,366,262	3,7,4	272	149
262	628,639,577	2,0,0	700,957,644	0,0,5	154	149
263	15,33,26	0,0,2	28,37,11	0,0,0	154	149
264	291,302,309	5,1,0	367,456,362	2,0,0	1374	149
265	36,33,23	1,0,4	22,9,38	0,0,0	152	149
266	284,259,270	14,11,7	347,312,292	21,7,3	152	149
268	38,40,30	0,0,2	32,23,21	3,0,0	196	149
269	31,10,16	123,132,168	9,12,6	113,127,116	204	149
271	284,261,299	1,4,0	346,370,331	4,0,3	232	149
272	91,145,156	1,0,0	146,159,160	0,0,0	232	149
274	290,279,257	0,0,0	244,308,240	0,3,0	412	149
275	649,592,721	0,1,0	391,742,529	0,0,0	1009	149
276	3,0,1	20,18,2	0,1,0	15,9,11	200	149
279	18,23,24	175,166,196	19,3,12	113,133,147	184	149
283	198,222,205	32,63,63	110,138,155	48,42,38	152	149
284	16,0,5	520,458,533	0,8,7	349,431,426	427	149
285	170,143,185	1,0,2	186,218,167	0,0,0	202	149
286	347,369,410	174,218,171	407,461,333	146,209,148	168	149
287	2,3,0	4,1,0	1,5,2	0,7,4	153	149
288	68,74,108	193,280,250	58,78,44	206,188,153	153	149
289	499,435,596	1,2,0	541,440,405	4,8,8	324	149
290	416,429,380	13,3,5	392,452,340	6,16,11	151	149
291	619,600,655	16,9,5	528,621,461	8,10,10	193	149
292	130,132,140	44,72,63	97,170,136	63,70,70	152	149
294	10,10,10	14,8,14	3,0,4	4,6,9	184	149
295	4,1,3	574,673,616	0,3,4	1014,1105,874	173	149
296	12,1,5	1505,1554,1516	9,9,19	2356,2816,2101	159	149
297	2,6,0	0,6,6	0,15,0	0,2,4	245	149
306	752,765,742	1,0,0	802,761,661	0,0,0	152	149
307	173,222,197	561,561,528	226,241,187	573,785,528	152	149
309	77,92,108	26,12,18	88,103,74	16,19,13	152	149
310	92,73,101	127,137,91	61,53,49	103,99,122	191	149
311	200,163,264	37,19,43	149,192,148	24,23,35	167	149
312	3,1,4	318,384,345	4,1,6	397,468,378	164	149
313	544,513,620	13,10,14	615,752,595	4,9,8	154	149
314	23,4,18	397,368,473	36,28,27	427,617,443	197	149
315	12,4,7	0,0,2	10,15,19	0,2,0	152	149
316	181,135,112	0,0,1	169,151,107	1,0,3	151	149
319	10,5,20	30,65,54	23,21,12	41,72,62	170	149
320	7,5,12	4,2,12	17,10,10	3,3,0	170	149
321	26,9,28	4,2,12	21,16,17	3,3,0	188	149
322	19,5,16	0,1,0	6,6,7	2,0,0	167	149
323	283,244,257	155,140,139	251,253,228	159,209,134	152	149
324	158,197,165	113,132,137	285,284,277	136,160,146	170	149
325	221,230,206	0,1,0	307,362,363	4,1,3	158	149
326	1,2,3	233,280,263	2,2,9	365,473,309	162	149
327	1189,1442,1281	0,0,0	955,1323,1125	2,0,1	492	149
328	1173,1108,1098	0,0,4	914,1025,955	0,0,0	607	149
330	538,572,444	0,0,0	593,953,698	2,1,10	191	149
331	2496,2666,2352	7,2,6	3111,3934,3003	5,13,16	191	149
332	1387,1462,1237	63,93,83	1786,2305,1757	111,129,106	189	149
333	37,28,45	362,334,362	22,24,32	300,368,246	152	149
334	2,0,0	7,15,12	0,0,0	13,21,10	152	149
335	1204,1236,1197	8,2,5	960,1139,1023	11,1,1	340	149
336	858,913,910	102,137,121	799,707,700	102,136,70	173	149
337	507,509,507	0,0,0	519,490,458	0,3,0	398	149
338	1340,1462,1576	0,0,0	1725,1821,1580	1,0,0	1359	149
339	67,62,71	0,0,4	80,53,54	0,0,0	294	149
340	1040,1181,1106	0,0,0	1858,2352,1574	4,0,0	294	149
342	25,38,14	0,1,0	32,27,46	0,0,0	356	149
345	4,6,5	1292,1303,1269	7,2,2	1075,1330,1084	168	149
354	160,268,212	65,74,67	127,186,164	40,37,69	152	149
355	1020,1063,1070	2,0,0	898,1122,955	2,1,0	1173	149
356	6,0,2	483,527,513	0,0,1	405,509,398	262	149
357	920,825,1004	10,0,2	1032,1174,844	8,9,3	298	149
358	1379,1527,1360	20,23,25	2067,2518,1921	55,53,42	160	149
359	158,143,131	526,561,574	155,127,179	413,635,465	152	149
360	0,0,1	0,0,1	3,2,3	0,0,0	152	149
361	0,0,1	0,0,0	0,1,0	2,2,0	152	149
362	54,62,61	0,4,3	193,212,197	2,3,3	183	149
363	896,979,1026	0,0,0	1329,1356,1270	1,0,0	399	149
364	1,1,9	317,338,352	3,4,5	415,476,399	185	149
365	3571,3657,3495	44,24,23	5552,7343,5490	42,54,30	268	149
367	581,561,615	0,1,8	668,765,761	0,1,4	153	149
368	61,58,59	0,1,8	48,72,38	0,1,4	235	149
369	34,36,32	554,539,588	31,30,21	651,723,744	231	149
370	34,33,33	498,653,632	31,30,22	522,486,464	231	149
374	607,632,581	128,124,105	460,463,456	85,114,119	158	149
375	250,263,291	165,162,145	330,370,339	163,238,174	181	149
376	7,10,19	1,0,1	22,31,20	0,1,0	181	149
377	77,99,139	1,0,4	132,103,80	1,0,0	663	149
378	663,679,705	5,1,2	669,862,670	6,0,5	178	149
379	773,877,812	268,216,201	814,897,800	201,354,278	152	149
380	550,527,548	700,783,679	483,452,476	618,725,645	152	149
381	1456,1550,1410	98,80,54	1426,1558,1416	73,64,66	170	149
382	35,40,47	0,3,5	5,17,22	2,1,1	212	149
383	115,93,140	0,0,0	110,119,101	3,0,0	292	149
384	813,832,846	1,0,0	1010,1196,941	0,0,0	160	149
386	25,24,23	0,0,0	20,20,20	0,0,2	176	149
387	26,28,21	2,2,3	14,20,19	0,0,0	187	149
392	824,847,810	0,0,0	883,1017,809	0,2,0	509	149
393	977,1037,1013	2,7,8	1022,1162,887	9,2,2	487	149
394	1142,1146,1107	0,0,6	1268,1177,1037	2,3,1	719	149
395	1192,1138,1193	0,0,0	1228,1368,1123	0,0,1	316	149
396	47,53,35	4231,4140,3832	54,46,39	3783,4053,3338	164	149
398	545,467,468	530,469,418	289,325,245	289,321,234	152	149
399	1954,1929,1954	3,2,1	2530,2798,1903	12,0,0	671	149
401	6398,6882,7381	2,0,5	6326,6934,5510	4,0,0	305	149
403	84,111,90	1,1,2	83,107,119	3,2,4	214	149
404	1111,1233,1061	935,828,868	736,1034,884	602,615,598	1038	149
405	986,1047,910	0,4,6	622,894,715	0,0,0	1038	149
406	0,5,0	36,46,49	0,0,0	29,58,38	185	149
407	9,5,5	434,520,442	1,9,4	607,682,496	202	149
408	520,446,505	1,0,0	428,425,260	0,0,0	742	149
409	0,0,1	0,2,0	8,5,0	0,0,0	152	149
411	9,4,9	5,8,2	80,96,57	27,27,21	152	149
415	4,2,3	1196,1222,1276	2,5,8	1779,2059,1303	169	149
416	13,10,12	0,0,2	29,38,38	2,0,1	201	149
417	392,376,430	3,0,1	433,527,381	0,0,0	152	149
418	1,2,9	1,1,5	6,0,1	0,3,5	189	149
420	1066,1133,1099	1,0,0	478,568,534	0,0,0	700	149
421	350,407,355	77,94,54	219,274,207	50,53,33	154	149
422	33,38,43	243,254,279	27,49,34	140,136,122	210	149
423	8803,8869,9031	18,7,6	11205,14134,10601	20,11,16	1713	149
425	3974,4536,4383	0,4,0	4459,5360,4097	0,0,2	155	149
426	54,51,51	845,931,878	68,62,37	1152,1233,892	312	149
427	17,19,13	80,93,94	15,1,15	92,138,82	164	149
428	88,97,98	6,9,10	149,160,99	16,5,9	153	149
430	0,0,2	0,0,0	8,3,3	0,0,1	165	149
432	3185,3569,3420	31,45,40	2397,2819,2215	24,22,25	736	149
433	2276,2637,2476	2,7,0	1611,1998,1487	6,0,3	736	149
434	1473,1532,1571	0,3,0	1491,1520,1213	0,1,0	264	149
435	67,50,53	1,4,0	52,43,41	2,0,6	154	149
436	336,238,310	125,126,125	329,409,330	120,162,129	178	149
437	70,62,63	56,55,53	99,99,90	76,81,59	207	149
438	45,52,28	299,320,363	60,80,59	534,653,528	172	149
439	334,379,382	7,0,0	587,700,465	21,18,11	239	149
440	610,612,585	0,0,1	944,993,742	11,0,0	1003	149
441	6,1,5	85,107,121	5,4,10	182,187,182	163	149
443	3559,3500,3091	0,0,0	4048,5102,4232	0,4,0	3834	149
447	345,265,248	0,5,2	314,549,364	12,5,5	154	149
449	306,303,316	103,86,96	264,291,244	77,55,88	356	149
450	189,197,165	86,95,77	165,229,208	62,81,116	155	149
451	134,97,143	267,240,195	114,133,125	201,266,213	162	149
453	296,286,277	4,0,0	252,320,254	1,0,0	378	149
455	5,5,0	0,0,0	2,5,23	3,2,0	155	149
459	38,86,43	0,2,0	94,97,80	1,0,0	515	149
461	27,33,20	0,0,0	20,50,50	2,2,2	249	149
462	257,275,302	8,11,10	288,286,288	9,12,13	553	149
463	300,271,321	4,8,7	596,770,531	2,8,7	223	149
464	215,157,232	0,0,0	254,306,268	0,0,1	618	149
465	287,287,295	1,0,1	400,427,343	0,1,0	225	149
466	266,285,331	0,2,0	413,420,356	0,0,0	279	149
467	270,279,322	0,0,0	357,450,316	0,3,2	152	149
468	16,14,14	2,3,6	28,25,21	2,19,4	173	149
469	645,614,628	0,0,2	1534,1735,1226	2,5,0	291	149
470	275,323,312	2,3,10	180,208,227	2,3,0	453	149
471	1,3,5	284,321,295	6,5,13	345,455,317	166	149
472	30,29,19	117,159,139	27,37,15	172,182,136	197	149
474	236,218,234	1,1,1	238,208,193	0,10,2	174	149
480	965,1036,1070	114,112,124	1183,1391,969	208,224,147	152	149
481	151,156,134	21,13,21	177,161,204	57,29,35	152	149
482	16,24,23	588,606,523	20,22,8	570,583,538	244	149
483	2,1,0	672,675,611	4,5,0	579,579,597	163	149
484	184,209,223	2,4,3	189,150,200	1,0,5	180	149
485	1030,1161,1020	2,4,3	1121,1056,937	1,0,5	221	149
486	323,334,359	2,4,3	328,260,310	1,0,5	252	149
487	852,953,798	6,1,1	935,911,739	3,5,2	190	149
488	145,126,137	6,1,1	142,115,112	3,5,2	221	149
489	2,8,9	709,835,670	14,7,9	807,803,636	180	149
490	336,339,379	0,0,2	329,267,319	0,0,0	221	149
491	38,18,25	820,950,863	34,56,33	777,999,834	166	149
492	7,7,4	29,30,22	3,3,0	17,38,13	175	149
493	2265,2474,2311	0,0,1	2709,3551,3105	0,2,0	910	149
494	230,212,187	0,0,0	411,497,384	8,0,0	547	149
495	64,41,50	0,1,0	63,47,40	0,0,1	259	149
496	11,32,38	35,20,23	18,12,7	19,22,11	152	149
497	59,51,58	697,649,631	70,78,72	820,883,798	186	149
498	296,266,233	327,367,323	314,404,329	430,426,350	152	149
499	3,3,10	4,5,7	22,4,19	7,5,1	186	149
500	68,61,62	0,0,5	70,91,69	0,5,0	154	149
501	563,663,526	24,20,31	601,733,660	28,22,27	154	149
502	140,161,137	4,17,18	141,165,139	21,7,21	175	149
503	124,144,123	29,43,41	132,159,157	34,76,41	152	149
504	209,260,219	20,24,16	310,352,288	26,25,18	242	149
505	810,919,917	4,1,0	1139,1606,1023	1,0,1	158	149
506	141,201,220	0,0,2	159,187,170	0,0,0	831	149
507	68,57,62	1,5,2	65,119,103	5,3,2	153	149
509	4,5,2	1,2,0	2,6,2	0,0,0	153	149
510	142,147,133	53,40,42	164,177,171	70,80,41	235	149
511	4,4,0	7,5,4	4,4,1	4,3,6	173	149
512	395,451,509	0,0,0	550,621,514	0,6,0	512	149
522	1,0,0	0,0,0	2,0,5	0,2,2	167	149
523	13,27,10	88,125,184	10,4,21	87,89,150	167	149
530	347,345,301	79,76,40	485,532,354	97,64,59	222	149
535	213,317,222	0,0,0	117,136,148	2,0,0	378	149
536	0,2,7	0,1,0	1,2,0	0,0,0	154	149
537	29,41,22	2,0,0	16,10,9	0,1,0	172	149
538	7,5,5	172,168,239	7,5,8	194,203,117	152	149
539	15,24,13	427,439,394	12,9,19	472,592,484	152	149
540	109,115,50	3,10,0	57,92,76	0,0,2	1093	149
541	2,0,7	0,0,0	16,5,8	0,4,0	175	149
542	9,1,4	0,5,4	2,11,12	0,0,2	345	149
543	0,0,1	0,2,0	0,0,0	0,1,0	152	149
545	1,4,7	44,58,64	3,9,4	103,167,138	165	149
546	32,51,36	0,0,0	31,51,30	1,0,0	155	149
547	97,151,108	1,0,0	102,121,97	1,3,0	164	149
553	87,84,87	0,0,0	111,157,94	6,0,4	152	149
554	107,135,143	0,0,1	143,211,150	0,0,0	155	149
556	650,657,749	0,1,6	716,843,603	3,0,2	260	149
557	278,224,291	6,3,5	298,335,160	13,7,9	152	149
559	594,670,665	1,3,1	684,689,656	5,0,4	294	149
560	881,788,802	7,12,19	759,809,626	10,12,10	270	149
561	8,4,2	78,90,102	10,21,13	198,209,186	298	149
562	652,716,725	0,0,0	448,404,484	1,0,0	921	149
563	362,395,409	129,135,160	382,559,326	122,170,129	215	149
564	639,595,679	1,1,7	536,702,608	2,0,0	389	149
565	5171,5649,6104	18,4,18	5619,5924,5085	12,7,1	170	149
575	638,604,600	14,27,16	461,570,439	26,7,17	234	149
576	4043,3991,4171	1199,799,989	3287,3826,2870	989,852,801	201	149
577	184,156,172	0,2,0	109,92,114	0,0,2	154	149
581	2,1,0	2,5,0	0,1,0	1,5,0	165	149
582	1,4,1	201,235,182	8,1,9	173,197,190	165	149
584	27,28,29	3,2,0	37,31,24	0,0,1	251	149
585	46,40,51	3,2,0	61,55,34	0,0,1	260	149
586	21,17,26	2,5,4	24,31,10	0,7,0	158	149
587	144,155,156	0,0,1	151,176,166	4,1,2	154	149
588	779,785,772	5,0,15	479,730,419	2,1,10	353	149
589	112,103,174	0,1,0	149,197,142	12,7,0	202	149
590	450,521,567	36,45,38	500,581,453	51,73,38	202	149
591	325,270,320	0,1,1	297,353,270	0,0,0	249	149
592	694,636,674	0,1,1	573,771,678	0,0,2	249	149
594	2,4,2	0,1,0	19,19,21	0,3,1	152	149
595	0,0,0	0,0,3	5,1,3	0,0,0	152	149
597	1065,1162,1169	0,0,0	818,916,845	2,0,0	176	149
599	253,279,206	9,11,20	306,453,324	24,38,11	155	149
600	12,0,10	0,9,1	13,3,4	6,11,4	1348	149
601	1233,1320,1500	3821,4264,4017	932,1080,995	2631,3277,2757	152	149
602	16,8,14	56,54,33	10,11,6	31,39,35	152	149
603	530,627,690	2,0,1	473,565,466	0,1,4	398	149
604	2723,3063,2987	0,0,0	1769,2177,1986	4,8,1	695	149
606	493,582,486	711,627,633	428,601,546	831,928,650	1086	149
608	5900,6142,5637	94,138,77	5545,6405,5455	83,100,86	272	149
609	17,6,6	3,14,1	7,10,3	2,11,11	209	149
611	193,229,177	0,1,8	263,222,227	0,0,0	151	149
612	1,0,0	0,6,0	0,0,0	0,2,2	236	149
615	46,50,36	82,85,78	10,6,12	68,55,59	193	149
617	5,8,17	3259,3584,3280	6,1,4	3010,3981,2772	209	149
618	3095,3206,3493	113,136,104	2957,3051,2572	114,127,87	179	149
619	4,5,9	1582,1562,1490	2,3,10	1405,1593,1027	231	149
620	8,12,12	0,2,0	4,2,4	1,3,0	152	149
621	791,849,742	1938,2026,1981	778,741,697	1962,1946,1649	152	149
622	2969,2883,3077	53,47,62	2781,3212,2483	35,45,32	170	149
623	4,1,6	4549,4991,4876	3,20,2	5362,5384,4406	241	149
625	215,155,166	436,573,485	308,389,338	680,853,510	176	149
626	217,166,175	37,63,53	313,392,338	68,52,66	179	149
627	438,584,494	37,63,53	685,856,510	68,52,66	152	149
628	246,252,285	110,126,136	239,335,289	135,149,153	152	149
629	35,36,36	3,8,0	56,34,45	2,1,6	157	149
630	19,27,25	83,93,76	19,32,32	96,113,82	169	149
631	68,89,77	13,30,22	70,112,76	15,27,25	265	149
632	263,247,283	5,2,1	307,297,283	3,0,5	154	149
633	4,0,2	260,367,330	0,1,0	422,458,335	172	149
634	149,142,116	214,227,227	94,91,81	125,174,129	264	149
635	1154,1160,1392	4,0,0	1683,2139,1516	0,0,0	243	149
636	1391,1491,1465	6,10,7	2052,2618,1808	11,6,7	156	149
637	153,132,115	2,9,11	170,175,157	1,8,0	152	149
638	5,8,11	215,215,165	7,1,8	189,225,188	162	149
639	2,13,5	2,4,0	1,0,4	0,0,3	153	149
640	107,65,87	12,11,15	126,136,60	15,28,27	153	149
641	95,96,101	0,0,1	103,135,79	1,1,1	191	149
